"","EPCI","Commune","Numéro d'immatriculation","Type de syndic : bénévole / professionnel / non connu","Identification du représentant légal  (raison sociale et le numéro SIRET du syndic professionnel ou Civilité/prénom/ nom du syndic bénévole ou coopératif)","Siret représentant légal (si existe)","Code APE","Commune du représentant légal","Mandat en cours dans la copropriété","Nom d’usage de la copropriété","Adresse de référence","Numéro et Voie (adresse de référence)","Code postal (adresse de référence)","Commune (adresse de référence)","Adresse complémentaire 1","Adresse complémentaire 2","Adresse complémentaire 3","Nombre d'adresses complémentaires","long","lat","Date du règlement de copropriété","Résidence service","Syndicat coopératif","Syndicat principal ou syndicat secondaire","Si secondaire, n° d’immatriculation du principal","Nombre d’ASL auxquelles est rattaché le syndicat de copropriétaires","Nombre d’AFUL auxquelles est rattaché le syndicat de copropriétaires","Nombre d’Unions de syndicats auxquelles est rattaché le syndicat de copropriétaires","Nombre total de lots","Nombre total de lots à usage d’habitation, de bureaux ou de commerces","Nombre de lots à usage d’habitation","Nombre de lots de stationnement","Nombre d'arrêtés relevant du code de la santé publique en cours","Nombre d'arrêtés de péril sur les parties communes en cours","Nombre d'arrêtés sur les équipements communs en cours","Période de construction","nom_qp","code_qp"
"8413",200046977,"69389","AB3512621","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","RESIDENCE RIVE BLEUE","23 r bourget 69009 LYON","23 r bourget","69009","LYON","Résidence RIVE BLEUE Bât. A 69009 LYON","Résidence RIVE BLEUE Bât. B 69009 LYON","Résidence RIVE BLEUE Bât. C 69009 LYON",4,4.808562,45.783741,2005-12-20,"non","non","oui",NA,0,0,0,370,152,148,218,0,0,0,"DE_2001_A_2010",NA,NA
"8414",200046977,"69385","AB3513041","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","CHAMPVERT BATIMENT 7","173 av barthelemy buyer 69005 LYON","173 av barthelemy buyer","69005","LYON","BAT 7 / ALLEE 2 69005 LYON","BAT 7 / ALLEE 1 69005 LYON",NA,2,4.79219,45.763931,1958-02-05,"non","non","oui",NA,0,0,0,174,87,87,0,0,0,0,"DE_1949_A_1960",NA,NA
"8415",246900625,"69112","AB3815339","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","LE PARC DE ROCHEFORT","41, rue de la gare",NA,NA,NA,NA,NA,NA,0,4.66592,45.821944,1999-07-22,"non","non","oui",NA,0,0,0,66,22,22,24,0,0,0,"DE_1994_A_2000",NA,NA
"8416",200046977,"69202","AB4154555","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","LE BRETAGNE","21 bd des provinces 69110 STE FOY LES LYON","21 bd des provinces","69110","STE FOY LES LYON","21, Bd des PROVINCES 69110 SAINTE FOY LES LYON","23, Bd des PROVINCES 69110 SAINTE FOY LES LYON","25, Bd des PROVINCES 69110 SAINTE FOY LES LYON",4,4.802792,45.749323,1962-05-21,"non","non","oui",NA,0,0,0,144,72,72,0,0,0,0,"DE_1961_A_1974",NA,NA
"8417",200046977,"69202","AB4224440","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","LE TOURAINE","30-36 bd des provinces 69110 STE FOY LES LYON","30-36 bd des provinces","69110","STE FOY LES LYON","36, Boulevard des Provinces 69110 Sainte Foy les Lyon","34, Boulevard des Provinces 69110 Sainte Foy les Lyon","32, Boulevard des Provinces 69110 Sainte Foy les Lyon",4,4.800478,45.749017,1962-05-01,"non","non","oui",NA,0,0,0,144,72,72,0,0,0,0,"DE_1961_A_1974",NA,NA
"8418",200046977,"69389","AB5187042","professionnel","NICOLAS BOUSCASSE ADMINISTRATEUR DE BIENS 49913527500026","49913527500026","6832A","LYON 9EME","Mandat en cours","LE RIVER SIDE","2 r masaryk 69009 LYON","2 r masaryk","69009","LYON","2 rue MASARYK 69009 LYON","2 rue MASARYK 69009 LYON","4 rue MASARYK 69009 LYON",5,4.807835,45.77863,1990-12-20,"non","non","oui",NA,0,0,0,146,75,67,71,0,0,0,"DE_1975_A_1993",NA,NA
"8419",200046977,"69389","AB5193636","professionnel","REGIE ROCHON - LESNE 96450656200013","96450656200013","6832A","LYON 9EME","Mandat en cours","VILLA MONTEL","2 av joannes masset 69009 LYON","2 av joannes masset","69009","LYON","8, Avenue Joannés MASSET 69009 LYON","6, Avenue Joannés MASSET 69009 LYON","4, Avenue Joannés MASSET 69009 LYON",4,4.800205,45.773224,1999-07-31,"non","non","oui",NA,0,0,0,282,97,97,99,0,0,0,"DE_2001_A_2010",NA,NA
"8420",200018166,"38002","AB5347018","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","LES SAPINS","prapoutel, 38190 Les Adrets","prapoutel,","38190","Les Adrets",NA,NA,NA,0,5.993148,45.253359,1978-12-21,"non","non","oui",NA,0,0,0,561,187,187,0,0,0,0,"DE_1975_A_1993",NA,NA
"8421",200046977,"69204","AB5397427","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","LE CLOS DES PINS","19 che de pennachy 69230 Saint-Genis-Laval","19 che de pennachy","69230","Saint-Genis-Laval",NA,NA,NA,0,4.804705,45.696196,2003-11-13,"non","non","oui",NA,0,0,0,67,20,20,32,0,0,0,"DE_2001_A_2010",NA,NA
"8422",200046977,"69286","AB6140081","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","JORDAENS","8, place George Sand",NA,NA,NA,"10, place George Sand","9, place George Sand",NA,2,4.899918,45.815585,1974-01-03,"non","non","oui",NA,0,0,0,63,33,33,0,0,0,0,"DE_1961_A_1974",NA,NA
"8423",200046977,"69034","AB6150965","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","LES JARDINS DU VERNAY","76 av general de gaulle 69300 Caluire-et-Cuire","76 av general de gaulle","69300","Caluire-et-Cuire","78 av general de gaulle 69300 Caluire-et-Cuire",NA,NA,1,4.856511,45.808335,2008-07-10,"non","non","oui",NA,0,0,0,69,25,25,32,0,0,0,"DE_2001_A_2010",NA,NA
"8424",200046977,"69034","AB6151203","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","LES MURIERS","65 che de vassieux 69300 Caluire-et-Cuire","65 che de vassieux","69300","Caluire-et-Cuire",NA,NA,NA,0,4.867806,45.797123,1964-10-20,"non","non","oui",NA,0,0,0,91,34,34,28,0,0,0,"DE_1961_A_1974",NA,NA
"8425",200046977,"69385","AB6331987","professionnel","HAPPY SYNDIC 80971337300011","80971337300011","6832A","LYON 9EME","Mandat en cours","114 QUAI PIERRE SCIZE","114 qu pierre scize 69005 Lyon","114 qu pierre scize","69005","Lyon",NA,NA,NA,0,4.827147,45.767169,1979-07-24,"non","non","oui",NA,0,0,0,32,32,24,0,0,0,0,"DE_1961_A_1974",NA,NA
"8426",243800745,"38289","AB6350375","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","L'HERMINE","ZAC de l'Olmet",NA,NA,NA,NA,NA,NA,0,6.073493,45.131571,2005-02-03,"non","non","oui",NA,0,0,0,114,31,31,23,0,0,0,"DE_2001_A_2010",NA,NA
"8427",200046977,"69081","AB6868996","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","HUCHET","22B av guy de collongue 69130 Écully","22B av guy de collongue","69130","Écully",NA,NA,NA,0,4.771149,45.778882,1964-11-26,"non","non","oui",NA,0,0,0,78,37,37,13,0,0,0,"DE_1961_A_1974",NA,NA
"8428",243800745,"38289","AB7133473","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","PISTES","Lieudit Au Royer et L'Olmet",NA,NA,NA,NA,NA,NA,0,6.071564,45.128334,1989-01-17,"non","non","oui",NA,0,0,0,201,95,40,14,0,0,0,"DE_1975_A_1993",NA,NA
"8429",200046977,"69385","AB7697782","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","LE GRAND MENIVAL Bât 4","10 av de menival 69005 Lyon","10 av de menival","69005","Lyon",NA,NA,NA,0,4.786041,45.756849,1969-06-20,"non","non","oui",NA,1,0,0,332,167,166,0,0,0,0,"DE_1961_A_1974",NA,NA
"8430",200046977,"69383","AB7739527","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","LES PORTES DE L'ESPLANADE","42 av lacassagne 69003 Lyon","42 av lacassagne","69003","Lyon","44 av lacassagne 69003 Lyon",NA,NA,1,4.868325,45.753354,2002-11-19,"non","non","oui",NA,0,1,0,255,88,85,82,0,0,0,"DE_2001_A_2010",NA,NA
"8431",243800745,"38289","AB7782667","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","ADELPHIES","Lieu dit Au Royer et Loulmet",NA,NA,NA,NA,NA,NA,0,6.071479,45.128699,1990-12-01,"non","non","oui",NA,0,0,0,190,90,82,0,0,0,0,"DE_1975_A_1993",NA,NA
"8432",200046977,"69387","AB8033201","professionnel","NICOLAS BOUSCASSE ADMINISTRATEUR DE BIENS 49913527500026","49913527500026","6832A","LYON 9EME","Mandat en cours","PIERRE RENAUD - MS33290","16 r victor lagrange 69007 LYON","16 r victor lagrange","69007","LYON",NA,NA,NA,0,4.833871,45.744546,2005-02-18,"oui","non","oui",NA,0,0,0,127,91,91,35,0,0,0,"DE_2001_A_2010",NA,NA
"8433",200046977,"69389","AB8306615","professionnel","HAPPY SYNDIC 80971337300011","80971337300011","6832A","LYON 9EME","Mandat en cours","LE NEMOURS / L'OREE DU VILLAGE","24 r du chapeau rouge 69009 LYON","24 r du chapeau rouge","69009","LYON","26 RUE DU CHAPEAU ROUGE 69009 LYON","24 RUE DU CHAPEAU ROUGE 69009 LYON",NA,2,4.807776,45.771889,2000-11-14,"non","non","oui",NA,0,0,0,142,56,56,61,0,0,0,"DE_2001_A_2010",NA,NA
"8434",200046977,"69389","AB8369811","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","MONTS D'OR - MS33285","16 r chinard 69009 LYON","16 r chinard","69009","LYON",NA,NA,NA,0,4.80499,45.777854,1993-07-01,"oui","non","oui",NA,0,0,0,192,143,143,47,0,0,0,"DE_1994_A_2000",NA,NA
"8435",200046977,"69383","AB8378317","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","LES JARDINS DU CHATEAU","38 av lacassagne 69003 Lyon","38 av lacassagne","69003","Lyon","40 av lacassagne 69003 Lyon",NA,NA,1,4.867816,45.753639,2001-11-19,"non","non","oui",NA,0,1,0,220,72,71,76,0,0,0,"DE_2001_A_2010",NA,NA
"8436",200046977,"69383","AB8383838","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","RESIDENCE LES FRERES LUMIERE","185 av felix faure 69003 Lyon","185 av felix faure","69003","Lyon","187 av felix faure 69003 Lyon",NA,NA,1,4.869639,45.755,1992-09-15,"non","non","oui",NA,0,0,0,232,108,108,109,0,0,0,"DE_1975_A_1993",NA,NA
"8437",200046977,"69029","AB8387631","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","RESIDENCE PIERRE BROSSOLETTE","51 av pierre brossolette 69500 Bron","51 av pierre brossolette","69500","Bron","51B av pierre brossolette 69500 Bron",NA,NA,1,4.920914,45.744953,1969-07-11,"non","non","oui",NA,0,0,0,228,76,76,76,0,0,0,"DE_1961_A_1974",NA,NA
"8438",200046977,"69389","AB8393654","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","LA COUR VENITIENNE","29 qu arloing 69009 Lyon","29 qu arloing","69009","Lyon","29B qu arloing 69009 Lyon","29T qu arloing 69009 Lyon","30 qu arloing 69009 Lyon",3,4.811516,45.771537,1990-04-09,"non","non","oui",NA,0,0,0,223,80,76,82,0,0,0,"DE_1975_A_1993",NA,NA
"8439",200046977,"69266","AB8395550","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","PLEIN MIDI","99 r dedieu 69100 Villeurbanne","99 r dedieu","69100","Villeurbanne","105 r dedieu 69100 Villeurbanne","103 r dedieu 69100 Villeurbanne","101 r dedieu 69100 Villeurbanne",3,4.872249,45.769761,1969-01-20,"non","non","oui",NA,0,0,0,233,68,60,95,0,0,0,"DE_1961_A_1974",NA,NA
"8440",200046977,"69386","AB8401242","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","LES AMMONITES","123 r garibaldi 69006 Lyon","123 r garibaldi","69006","Lyon","42 r barrier 69006 Lyon",NA,NA,1,4.851587,45.764157,1975-02-19,"non","non","oui",NA,0,0,0,184,68,61,59,0,0,0,"DE_1975_A_1993",NA,NA
"8441",200046977,"69383","AB8465684","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","VILLAS MONCHAL","153 crs docteur long 69003 Lyon","153 crs docteur long","69003","Lyon","19 r de l'eglise 69003 Lyon",NA,NA,1,4.892309,45.752143,2005-12-21,"non","non","oui",NA,0,0,0,85,27,26,35,0,0,0,"DE_2001_A_2010",NA,NA
"8442",200046977,"69385","AB8467177","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","LES PROVINCIALES","68 r commandant charcot 69005 Lyon","68 r commandant charcot","69005","Lyon","70 r commandant charcot 69005 Lyon","70B r commandant charcot 69005 Lyon","70T r commandant charcot 69005 Lyon",3,4.801556,45.751935,1988-03-03,"non","non","oui",NA,0,0,0,198,66,66,66,0,0,0,"DE_1975_A_1993",NA,NA
"8443",200046977,"69266","AB8474348","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","LES JARDINS D'ORPHEE","26C r arago 69100 Villeurbanne","26C r arago","69100","Villeurbanne","26D r arago 69100 Villeurbanne",NA,NA,1,4.882768,45.755327,2002-03-04,"non","non","oui",NA,0,0,0,128,52,52,54,0,0,0,"DE_2001_A_2010",NA,NA
"8444",200046977,"69282","AB8490674","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","LE BOURGOGNE","1 r de bourgogne 69330 Meyzieu","1 r de bourgogne","69330","Meyzieu","3R r de bourgogne 69330 Meyzieu","5 r de bourgogne 69330 Meyzieu","7 r de bourgogne 69330 Meyzieu",5,5.009859,45.763396,1961-04-29,"non","non","oui",NA,0,0,1,120,60,60,0,0,0,0,"DE_1961_A_1974","Les Plantées","QP069043"
"8445",200046977,"69384","AB8503393","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","TABAREAU","23 pl tabareau 69004 Lyon","23 pl tabareau","69004","Lyon","24 pl tabareau 69004 Lyon",NA,NA,1,4.826165,45.775003,1960-05-23,"non","non","oui",NA,0,0,0,100,40,38,0,0,0,0,"DE_1949_A_1960",NA,NA
"8446",200046977,"69029","AB8505521","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","RENAISSANCE","112, rue de la pagère",NA,NA,NA,"114, rue de la pagère",NA,NA,1,4.914092,45.739632,1976-03-09,"non","non","oui",NA,0,0,0,74,24,24,26,0,0,0,"DE_1961_A_1974",NA,NA
"8447",243800745,"38005","AB8540676","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","QUATRE SAISONS DEUX","che de la piece des roux, 38114 Allemond","che de la piece des roux,","38114","Allemond",NA,NA,NA,0,6.025896,45.12198,1989-03-15,"non","non","oui",NA,0,0,0,205,87,87,59,0,0,0,"DE_1975_A_1993",NA,NA
"8448",243800745,"38005","AB8556276","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","QUATRE SAISONS UN","Lieudit Pièces des Roux",NA,NA,NA,NA,NA,NA,0,6.027101,45.122608,1988-05-09,"non","non","oui",NA,0,0,0,255,115,115,94,0,0,0,"DE_1975_A_1993",NA,NA
"8449",243800745,"38289","AB8559650","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","ROCHE NOIRE","ZAC DE L'OLMET",NA,NA,NA,NA,NA,NA,0,6.070373,45.128557,1995-12-17,"non","non","oui",NA,0,0,0,43,16,16,11,0,0,0,"DE_1975_A_1993",NA,NA
"8450",200046977,"69383","AB8819468","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","PAUL BERT (252 BIS, RUE)","252B r paul bert 69003 LYON","252B r paul bert","69003","LYON","252B r paul bert 69003 LYON",NA,NA,1,4.867908,45.756626,1985-09-23,"non","non","oui",NA,0,0,0,7,7,7,0,0,0,0,"AVANT_1949",NA,NA
"8451",200046977,"69389","AB8820847","professionnel","LE SYNDIC EQUITABLE 52435970000043","52435970000043","6832A","LYON 9EME","Mandat en cours","2 RUE ST PIERRE DE VAISE","2 r saint-pierre de vaise 69009 LYON","2 r saint-pierre de vaise","69009","LYON",NA,NA,NA,0,4.808413,45.773688,1996-03-15,"non","non","oui",NA,0,0,0,29,22,12,0,0,0,0,"AVANT_1949",NA,NA
"8452",200046977,"69389","AB8977852","professionnel","NICOLAS BOUSCASSE ADMINISTRATEUR DE BIENS 49913527500026","49913527500026","6832A","LYON 9EME","Mandat en cours","LE BABYLONE","23 mte de l'observance 69009 LYON","23 mte de l'observance","69009","LYON",NA,NA,NA,0,4.812108,45.766938,1964-09-28,"non","non","oui",NA,0,0,0,39,14,14,12,0,0,0,"DE_1949_A_1960",NA,NA
"8453",200046977,"69034","AB9488024","professionnel","NICOLAS BOUSCASSE ADMINISTRATEUR DE BIENS 49913527500026","49913527500026","6832A","LYON 9EME","Mandat en cours","JARDIN SAGE","62 r pierre brunier 69300 Caluire-et-Cuire","62 r pierre brunier","69300","Caluire-et-Cuire",NA,NA,NA,0,4.830771,45.789577,1982-02-26,"non","non","oui",NA,0,0,0,113,32,29,52,0,0,0,"DE_1961_A_1974",NA,NA
"8454",200046977,"69389","AB9800111","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","SDC LE KANOPE","26 r fayolle 69009 LYON","26 r fayolle","69009","LYON",NA,NA,NA,0,4.823729,45.801957,2017-01-01,"non","non","oui",NA,0,0,0,34,15,15,19,0,0,0,"APRES_2011",NA,NA
"8455",200046977,"69089","AC0100586","professionnel","HAPPY SYNDIC 80971337300011","80971337300011","6832A","LYON 9EME","Mandat en cours","Les Aubépines","11 che des aubepines 69340 Francheville","11 che des aubepines","69340","Francheville","13 che des aubepines 69340 Francheville",NA,NA,1,4.758148,45.746012,1998-01-01,"non","non","oui",NA,0,0,0,86,36,36,14,0,0,0,"DE_1975_A_1993",NA,NA
"8456",200046977,"69256","AC0516724","professionnel","LE SYNDIC EQUITABLE 52435970000043","52435970000043","6832A","LYON 9EME","Mandat en cours","SDC LE CAP VERT","44 r anatole france 69120 Vaulx-en-Velin","44 r anatole france","69120","Vaulx-en-Velin",NA,NA,NA,0,4.921953,45.781816,2008-03-31,"non","non","oui",NA,0,0,0,128,64,64,64,0,0,0,"DE_2001_A_2010",NA,NA
"8457",200046977,"69382","AC1119973","professionnel","EASIMMO F. PERGE 48056257800017","48056257800017","6831Z","LYON 9EME","Mandat en cours","INDIVISION BESSON DUTEL FOURNIER ROLLAND","15 qu tilsitt 69002 Lyon","15 qu tilsitt","69002","Lyon",NA,NA,NA,0,4.827274,45.757019,2006-10-02,"non","non","oui",NA,0,0,0,23,10,6,2,0,0,0,"AVANT_1949",NA,NA
"8458",200046977,"69389","AC1787803","professionnel","LE SYNDIC EQUITABLE 52435970000043","52435970000043","6832A","LYON 9EME","Mandat en cours","SDC 51 MARIETTON","51 r marietton 69009 Lyon","51 r marietton","69009","Lyon",NA,NA,NA,0,4.80266,45.775577,1979-02-05,"non","non","oui",NA,0,0,0,83,48,38,0,0,0,0,"AVANT_1949",NA,NA
"8459",200046977,"69266","AC2549871","professionnel","EASIMMO J. PAROISSIEN 79968620900013","79968620900013","6831Z","LYON 9EME","Mandat en cours","STUDIO 82","74-78 r leon blum 69100 VILLEURBANNE","74-78 r leon blum","69100","VILLEURBANNE","74, 76 ET 78 RUE LEON BLUM 69100 VILLEURBANNE","78 r leon blum 69100 VILLEURBANNE","76 r leon blum 69100 VILLEURBANNE",4,4.897059,45.759931,2011-11-21,"non","non","oui",NA,0,0,0,181,90,89,91,0,0,0,"APRES_2011",NA,NA
"8460",200040657,"38396","AC3566346","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","ST HONORE les Crocus et les Bruyères","Saint Honoré 38350 La Chaud","Saint Honoré","38350","La Chaud",NA,NA,NA,0,5.820545,44.970401,1978-12-21,"non","non","oui",NA,0,0,0,270,118,118,0,0,0,0,"DE_1975_A_1993",NA,NA
"8461",200046977,"69202","AC4679692","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","5 PLANIT","5 r du planit 69110 STE FOY LES LYON","5 r du planit","69110","STE FOY LES LYON",NA,NA,NA,0,4.805773,45.735322,1995-10-27,"non","non","oui",NA,0,0,0,49,18,18,24,0,0,0,"AVANT_1949",NA,NA
"8462",200046977,"69389","AC4747598","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","RUE DE LA CLAIRE 42","42 r de la claire 69009 LYON","42 r de la claire","69009","LYON",NA,NA,NA,0,4.803522,45.778971,1971-11-26,"non","non","oui",NA,0,0,0,11,11,9,0,0,1,0,"AVANT_1949",NA,NA
"8463",200046977,"69381","AC4747754","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","PLATRE 5 / 7","5-7 r du platre 69001 LYON","5-7 r du platre","69001","LYON","7, Rue du PLATRE 69001 LYON","5, Rue du PLATRE 69001 LYON",NA,2,4.833666,45.766143,1998-10-29,"non","non","oui",NA,0,0,0,11,11,7,0,0,0,0,"AVANT_1949",NA,NA
"8464",200046977,"69389","AC5503685","professionnel","REGIE ROCHON - LESNE 96450656200013","96450656200013","6832A","LYON 9EME","Mandat en cours","32 quai Jaÿr","32 qu jayr 69009 Lyon","32 qu jayr","69009","Lyon",NA,NA,NA,0,4.807466,45.775949,1961-07-28,"non","non","oui",NA,0,0,0,45,19,19,0,0,0,0,"AVANT_1949",NA,NA
"8465",200046977,"69389","AC5504006","professionnel","REGIE ROCHON - LESNE 96450656200013","96450656200013","6832A","LYON 9EME","Mandat en cours","Le Soho","15 r chinard 69009 Lyon","15 r chinard","69009","Lyon",NA,NA,NA,0,4.80513,45.77779,2005-01-25,"non","non","oui",NA,0,0,0,16,8,8,8,0,0,0,"DE_2001_A_2010",NA,NA
"8466",200046977,"69389","AC5597992","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","LE PARVIS DES MONTS D'OR BAT D","5 r du 24 mars 1852 69009 Lyon","5 r du 24 mars 1852","69009","Lyon",NA,NA,NA,0,4.806185,45.780938,2004-06-02,"non","non","oui",NA,0,1,0,72,28,28,44,0,0,0,"DE_2001_A_2010",NA,NA
"8467",200046977,"69382","AC5723051","professionnel","REGIE DE VENDIN 42061172500029","42061172500029","6832A","LYON 9EME","Mandat en cours","19 RUE MARC ANTOINE PETIT","19 r marc-antoine petit 69002 Lyon","19 r marc-antoine petit","69002","Lyon",NA,NA,NA,0,4.82529,45.745013,1969-01-01,"non","non","oui",NA,0,0,0,27,16,9,0,0,0,0,"AVANT_1949",NA,NA
"8468",200046977,"69389","AC5847223","professionnel","NICOLAS BOUSCASSE ADMINISTRATEUR DE BIENS 49913527500026","49913527500026","6832A","LYON 9EME","Mandat en cours","PATIO VALMY","20 r du bourbonnais 69009 Lyon","20 r du bourbonnais","69009","Lyon","2 à 6 passage Mas",NA,NA,1,4.804492,45.774379,2004-04-25,"non","non","oui",NA,0,0,0,153,73,73,80,0,0,0,"NON_CONNUE",NA,NA
"8469",200046977,"69244","AC6241715","professionnel","EASIMMO F. PERGE 48056257800017","48056257800017","6831Z","LYON 9EME","Mandat en cours","LES ALLEES DE TASSIN","2 r de boyer 69160 TASSIN LA DEMI LUNE","2 r de boyer","69160","TASSIN LA DEMI LUNE","RESIDENCE LES ALLEES DE TASSIN - 2 RUE DE BOYER ALLEE B 69160 TASSIN LA DEMI-LUNE","RESIDENCE LES ALLEES DE TASSIN - 2 RUE DE BOYER ALLEE A 69160 TASSIN LA DEMI-LUNE",NA,2,4.785693,45.760516,1985-06-10,"non","non","oui",NA,0,0,0,103,28,28,46,0,0,0,"DE_1975_A_1993",NA,NA
"8470",200046977,"69389","AC6302939","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","RUE MARIETTON 14","14B r marietton 69009 LYON","14B r marietton","69009","LYON",NA,NA,NA,0,4.80625,45.775242,2000-11-24,"non","non","oui",NA,0,0,0,32,14,12,1,0,0,0,"AVANT_1949",NA,NA
"8471",200046977,"69389","AC6303010","professionnel","REGIE ROCHON - LESNE 96450656200013","96450656200013","6832A","LYON 9EME","Mandat en cours","22 quai Jayr","22 qu jayr 69009 LYON","22 qu jayr","69009","LYON",NA,NA,NA,0,4.807641,45.777588,1952-04-29,"non","non","oui",NA,0,0,0,55,15,12,0,0,0,0,"AVANT_1949",NA,NA
"8472",200046977,"69389","AC6303358","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","9 MOUILLARD","9 imp mouillard 69009 LYON","9 imp mouillard","69009","LYON",NA,NA,NA,0,4.805117,45.785363,1990-07-27,"non","non","oui",NA,0,0,0,9,7,7,0,0,0,0,"AVANT_1949",NA,NA
"8473",200046977,"69387","AC6646640","professionnel","N G PARTNERS 50847088700078","50847088700078","6831Z","LYON 9EME","Mandat en cours","SDC 64 COURS GAMBETTA","64 crs gambetta 69007 Lyon","64 crs gambetta","69007","Lyon",NA,NA,NA,0,4.848724,45.753185,2014-10-16,"non","non","oui",NA,0,0,0,49,24,23,6,0,0,0,"DE_1949_A_1960",NA,NA
"8474",200046977,"69292","AC6706873","professionnel","COGERIL SA 41143406100015","41143406100015","6832A","LYON 9EME","Mandat en cours","ALTANA","197 rue du 4 avril 1908, 69580 Sathonay-Camp","197 rue du 4 avril 1908,","69580","Sathonay-Camp",NA,NA,NA,0,4.870214,45.825168,2016-12-26,"non","non","oui",NA,0,0,0,59,30,30,29,0,0,0,"APRES_2011",NA,NA
"8475",200046977,"69387","AC7117880","professionnel","REGIE ROCHON - LESNE 96450656200013","96450656200013","6832A","LYON 9EME","Mandat en cours","77 rue Chevreul","77 r chevreul 69007 Lyon","77 r chevreul","69007","Lyon",NA,NA,NA,0,4.843823,45.747153,1947-06-03,"non","non","oui",NA,0,0,0,31,25,25,0,0,0,0,"AVANT_1949",NA,NA
"8476",200046977,"69123","AC7247992","professionnel","FONCIA CAVERIVIERE 44133165900041","44133165900041","6832A","LYON 9EME","Mandat en cours","11 RUE DUBOIS-13 RUE DE BREST","11 RUE DUBOIS-13 RUE DE BREST 69002 LYON","11 RUE DUBOIS-13 RUE DE BREST","69002","LYON",NA,NA,NA,0,4.833518,45.763863,1970-06-18,"non","non","oui",NA,0,0,0,19,12,7,0,0,0,0,"AVANT_1949",NA,NA
